Transaction,date_time,period_day,weekday_weekend,items
8180,2017-03-15 11:47:00,morning,weekday,"bread,christmas common,jam"
8181,2017-03-15 11:52:00,morning,weekday,coffee
8182,2017-03-15 11:56:00,morning,weekday,"coke,salad"
8183,2017-03-15 11:56:00,morning,weekday,extra salami or feta
8184,2017-03-15 12:03:00,afternoon,weekday,cookies
8185,2017-03-15 12:32:00,afternoon,weekday,cake
8186,2017-03-15 12:36:00,afternoon,weekday,"pastry,truffles"
8187,2017-03-15 12:38:00,afternoon,weekday,"baguette,cookies"
8188,2017-03-15 12:58:00,afternoon,weekday,coffee
8189,2017-03-15 13:32:00,afternoon,weekday,brownie
8190,2017-03-15 14:09:00,afternoon,weekday,"coffee,toast"
8191,2017-03-15 14:20:00,afternoon,weekday,"cookies,pastry,tea"
8192,2017-03-15 14:25:00,afternoon,weekday,coke
8193,2017-03-15 14:34:00,afternoon,weekday,"brownie,coffee"
8194,2017-03-15 14:36:00,afternoon,weekday,"cake,coffee"
8195,2017-03-15 14:38:00,afternoon,weekday,"cake,sandwich,truffles"
8196,2017-03-15 14:55:00,afternoon,weekday,"bakewell,cake,coffee,tea"
8197,2017-03-15 15:15:00,afternoon,weekday,"cake,coffee,hot chocolate,pastry"
8198,2017-03-15 15:29:00,afternoon,weekday,brownie
8199,2017-03-15 16:08:00,afternoon,weekday,"coffee,scone"
8200,2017-03-15 16:26:00,afternoon,weekday,"baguette,cake"
8201,2017-03-15 16:27:00,afternoon,weekday,"coffee,tea"
8202,2017-03-15 16:30:00,afternoon,weekday,"bread,cake,coffee"
8203,2017-03-15 16:30:00,afternoon,weekday,bread
8204,2017-03-15 16:40:00,afternoon,weekday,bread
8205,2017-03-15 16:41:00,afternoon,weekday,"coffee,scone"
8206,2017-03-15 16:42:00,afternoon,weekday,"bread,coffee"
8207,2017-03-15 17:10:00,evening,weekday,"cake,coffee,juice"
8208,2017-03-15 17:12:00,evening,weekday,"brownie,coffee"
8209,2017-03-16 08:04:00,morning,weekday,"baguette,cookies"
8210,2017-03-16 08:10:00,morning,weekday,"bread,coffee,medialuna,mineral water"
8211,2017-03-16 08:28:00,morning,weekday,"coffee,cookies"
8212,2017-03-16 08:42:00,morning,weekday,"bread,coffee"
8213,2017-03-16 08:46:00,morning,weekday,"coffee,toast"
8214,2017-03-16 09:15:00,morning,weekday,"bread,pastry"
8215,2017-03-16 09:22:00,morning,weekday,"bread,coffee,pastry"
8216,2017-03-16 09:28:00,morning,weekday,"bread,coffee,toast"
8217,2017-03-16 09:41:00,morning,weekday,coffee
8218,2017-03-16 09:47:00,morning,weekday,farm house
8219,2017-03-16 09:56:00,morning,weekday,"bread,coffee,pastry"
8220,2017-03-16 10:06:00,morning,weekday,"coffee,cookies,hot chocolate"
8221,2017-03-16 10:19:00,morning,weekday,"coffee,granola,toast"
8222,2017-03-16 10:36:00,morning,weekday,"bread,pastry"
8223,2017-03-16 10:42:00,morning,weekday,"bread,brownie,hot chocolate"
8224,2017-03-16 10:43:00,morning,weekday,"bread,crisps,juice"
8225,2017-03-16 10:45:00,morning,weekday,"jammie dodgers,medialuna,tea"
8226,2017-03-16 10:50:00,morning,weekday,"bread,jammie dodgers"
8227,2017-03-16 10:52:00,morning,weekday,"cake,cherry me dried fruit,coffee,extra salami or feta,hot chocolate,toast"
8228,2017-03-16 11:08:00,morning,weekday,bread
8229,2017-03-16 11:10:00,morning,weekday,farm house
8230,2017-03-16 11:19:00,morning,weekday,"coffee,medialuna"
8231,2017-03-16 11:30:00,morning,weekday,baguette
8232,2017-03-16 11:35:00,morning,weekday,scandinavian
8233,2017-03-16 11:44:00,morning,weekday,sandwich
8234,2017-03-16 11:58:00,morning,weekday,bread
8235,2017-03-16 12:02:00,afternoon,weekday,"coffee,tea,toast"
8236,2017-03-16 12:10:00,afternoon,weekday,bread
8237,2017-03-16 12:16:00,afternoon,weekday,bread
8238,2017-03-16 12:33:00,afternoon,weekday,"bread,coffee,tea"
8239,2017-03-16 12:44:00,afternoon,weekday,"bread,chicken stew"
8240,2017-03-16 13:16:00,afternoon,weekday,soup
8241,2017-03-16 13:19:00,afternoon,weekday,"juice,mineral water,salad,soup,tea"
8242,2017-03-16 13:44:00,afternoon,weekday,"cake,chicken stew,sandwich,truffles"
8243,2017-03-16 13:48:00,afternoon,weekday,pastry
8244,2017-03-16 13:51:00,afternoon,weekday,"chicken stew,coffee"
8245,2017-03-16 14:19:00,afternoon,weekday,"bread,eggs"
8246,2017-03-16 14:26:00,afternoon,weekday,"coffee,soup"
8247,2017-03-16 14:35:00,afternoon,weekday,"coffee,scone"
8248,2017-03-16 15:15:00,afternoon,weekday,coke
8249,2017-03-16 15:18:00,afternoon,weekday,"bread,brownie"
8250,2017-03-16 15:32:00,afternoon,weekday,"coffee,cookies,hot chocolate"
8251,2017-03-16 15:52:00,afternoon,weekday,"coffee,cookies"
8252,2017-03-16 16:08:00,afternoon,weekday,"bread,cake"
8253,2017-03-16 16:16:00,afternoon,weekday,"cake,coffee"
8254,2017-03-16 16:19:00,afternoon,weekday,coffee
8255,2017-03-16 16:42:00,afternoon,weekday,"bakewell,bread,tea"
8256,2017-03-16 16:44:00,afternoon,weekday,"bread,cake,coffee,smoothies"
8257,2017-03-16 17:30:00,evening,weekday,hot chocolate
8258,2017-03-17 08:12:00,morning,weekday,"scone,tea"
8259,2017-03-17 08:15:00,morning,weekday,"baguette,cookies"
8260,2017-03-17 08:19:00,morning,weekday,"bakewell,coffee"
8261,2017-03-17 08:24:00,morning,weekday,mortimer
8262,2017-03-17 08:59:00,morning,weekday,bread
8263,2017-03-17 09:00:00,morning,weekday,bread
8264,2017-03-17 09:02:00,morning,weekday,"coffee,pastry"
8265,2017-03-17 09:04:00,morning,weekday,coffee
8266,2017-03-17 09:11:00,morning,weekday,"bread,pastry"
8267,2017-03-17 09:13:00,morning,weekday,bread
8268,2017-03-17 09:14:00,morning,weekday,coffee
8269,2017-03-17 09:36:00,morning,weekday,baguette
8270,2017-03-17 09:52:00,morning,weekday,"bread,coffee"
8271,2017-03-17 09:52:00,morning,weekday,"coffee,toast"
8272,2017-03-17 10:04:00,morning,weekday,"bread,cake"
8273,2017-03-17 10:10:00,morning,weekday,coffee
8274,2017-03-17 10:10:00,morning,weekday,coffee
8275,2017-03-17 10:13:00,morning,weekday,"cake,coffee,cookies,juice"
8276,2017-03-17 10:14:00,morning,weekday,baguette
8277,2017-03-17 10:20:00,morning,weekday,"cake,tea"
8278,2017-03-17 10:21:00,morning,weekday,"coffee,pastry"
8279,2017-03-17 10:22:00,morning,weekday,tea
8280,2017-03-17 10:23:00,morning,weekday,tea
8281,2017-03-17 10:25:00,morning,weekday,"coffee,pastry"
8282,2017-03-17 10:25:00,morning,weekday,bread
8283,2017-03-17 10:28:00,morning,weekday,scandinavian
8284,2017-03-17 11:17:00,morning,weekday,"cake,coffee,tiffin"
8285,2017-03-17 11:36:00,morning,weekday,"cake,hot chocolate,pastry,tea"
8286,2017-03-17 11:47:00,morning,weekday,"bread,brownie"
8287,2017-03-17 11:56:00,morning,weekday,bread
8288,2017-03-17 11:58:00,morning,weekday,coffee
8290,2017-03-17 12:07:00,afternoon,weekday,"coffee,toast"
8291,2017-03-17 12:07:00,afternoon,weekday,"tea,toast"
8292,2017-03-17 12:16:00,afternoon,weekday,"coffee,pastry,sandwich"
8296,2017-03-17 12:35:00,afternoon,weekday,coffee
8298,2017-03-17 13:06:00,afternoon,weekday,bread
8299,2017-03-17 13:20:00,afternoon,weekday,coffee
8300,2017-03-17 13:22:00,afternoon,weekday,tiffin
8302,2017-03-17 13:29:00,afternoon,weekday,coffee
8303,2017-03-17 13:37:00,afternoon,weekday,"brownie,cake"
8304,2017-03-17 13:37:00,afternoon,weekday,half slice monster
8305,2017-03-17 13:50:00,afternoon,weekday,"coffee,mineral water"
8306,2017-03-17 13:53:00,afternoon,weekday,"bread,brownie,coffee,cookies"
8307,2017-03-17 13:54:00,afternoon,weekday,"coffee,sandwich,soup"
8308,2017-03-17 14:06:00,afternoon,weekday,"coffee,coffee granules,extra salami or feta,salad"
8310,2017-03-17 14:22:00,afternoon,weekday,"coffee,salad"
8311,2017-03-17 14:29:00,afternoon,weekday,"cake,coffee,salad"
8312,2017-03-17 14:35:00,afternoon,weekday,"cake,cookies"
8313,2017-03-17 14:50:00,afternoon,weekday,"coffee,cookies"
8314,2017-03-17 14:53:00,afternoon,weekday,"coffee,scone"
8315,2017-03-17 15:08:00,afternoon,weekday,"coffee,salad"
8316,2017-03-17 15:10:00,afternoon,weekday,coke
8317,2017-03-17 15:20:00,afternoon,weekday,"cake,coffee"
8318,2017-03-17 15:36:00,afternoon,weekday,"coffee,hot chocolate,tiffin"
8319,2017-03-17 16:00:00,afternoon,weekday,"coffee,hot chocolate,scone"
8320,2017-03-17 16:23:00,afternoon,weekday,bread
8321,2017-03-17 16:32:00,afternoon,weekday,"coffee,hot chocolate"
8322,2017-03-17 16:44:00,afternoon,weekday,tiffin
8323,2017-03-18 08:13:00,morning,weekend,"coffee,sandwich"
8324,2017-03-18 08:22:00,morning,weekend,"coffee,hot chocolate,pastry"
8325,2017-03-18 08:35:00,morning,weekend,"coffee,medialuna"
8326,2017-03-18 08:49:00,morning,weekend,"coffee,pastry"
8327,2017-03-18 08:52:00,morning,weekend,"coffee,cookies,medialuna"
8328,2017-03-18 08:58:00,morning,weekend,"bread,pastry"
8329,2017-03-18 09:10:00,morning,weekend,coffee
8330,2017-03-18 09:11:00,morning,weekend,"baguette,bread"
8331,2017-03-18 09:14:00,morning,weekend,"coffee,toast"
8332,2017-03-18 09:45:00,morning,weekend,"cake,farm house"
8333,2017-03-18 09:49:00,morning,weekend,"bread,pastry"
8334,2017-03-18 09:52:00,morning,weekend,coffee
8335,2017-03-18 10:03:00,morning,weekend,"coffee,cookies"
8336,2017-03-18 10:13:00,morning,weekend,bread
8337,2017-03-18 10:14:00,morning,weekend,"coffee,medialuna,pastry"
8338,2017-03-18 10:19:00,morning,weekend,"cake,scandinavian,scone"
8339,2017-03-18 10:37:00,morning,weekend,coffee
8340,2017-03-18 10:37:00,morning,weekend,coffee
8341,2017-03-18 10:38:00,morning,weekend,coffee
8342,2017-03-18 10:45:00,morning,weekend,afternoon with the baker
8343,2017-03-18 10:47:00,morning,weekend,"coffee,duck egg"
8344,2017-03-18 10:55:00,morning,weekend,bread
8345,2017-03-18 10:57:00,morning,weekend,tea
8346,2017-03-18 10:58:00,morning,weekend,"coffee,toast"
8347,2017-03-18 10:58:00,morning,weekend,bread
8348,2017-03-18 11:01:00,morning,weekend,"coffee,toast"
8349,2017-03-18 11:05:00,morning,weekend,"bread,truffles"
8350,2017-03-18 11:14:00,morning,weekend,"bread,coffee,juice,toast"
8351,2017-03-18 11:22:00,morning,weekend,coffee
8352,2017-03-18 11:33:00,morning,weekend,tea
8353,2017-03-18 11:42:00,morning,weekend,"bread,coffee,scone,tiffin"
8354,2017-03-18 11:45:00,morning,weekend,"brownie,coffee"
8355,2017-03-18 11:49:00,morning,weekend,jam
8356,2017-03-18 11:51:00,morning,weekend,"mineral water,scone"
8357,2017-03-18 11:52:00,morning,weekend,mineral water
8358,2017-03-18 12:02:00,afternoon,weekend,"bread,coffee,hot chocolate,scone"
8359,2017-03-18 12:03:00,afternoon,weekend,bread
8360,2017-03-18 12:07:00,afternoon,weekend,"coffee,salad,sandwich"
8361,2017-03-18 12:12:00,afternoon,weekend,bread
8362,2017-03-18 12:17:00,afternoon,weekend,coffee
8363,2017-03-18 12:27:00,afternoon,weekend,"coffee,scone,tiffin"
8364,2017-03-18 12:27:00,afternoon,weekend,coffee
8365,2017-03-18 12:33:00,afternoon,weekend,"coffee,tea"
8366,2017-03-18 12:38:00,afternoon,weekend,"brownie,mineral water,soup"
8367,2017-03-18 12:41:00,afternoon,weekend,mineral water
8368,2017-03-18 12:43:00,afternoon,weekend,"bread,cookies,scone,soup"
8369,2017-03-18 12:45:00,afternoon,weekend,"coffee,spanish brunch,the nomad"
8370,2017-03-18 12:47:00,afternoon,weekend,bread
8371,2017-03-18 13:03:00,afternoon,weekend,"cake,coffee,sandwich,tiffin"
8372,2017-03-18 13:04:00,afternoon,weekend,"coffee,cookies"
8373,2017-03-18 13:05:00,afternoon,weekend,tiffin
8374,2017-03-18 13:08:00,afternoon,weekend,"bread,juice,salad,sandwich"
8375,2017-03-18 13:10:00,afternoon,weekend,"cake,coffee,sandwich,tea"
8376,2017-03-18 13:12:00,afternoon,weekend,bread
8377,2017-03-18 13:14:00,afternoon,weekend,"bread,jam"
8378,2017-03-18 13:15:00,afternoon,weekend,"bread,jam,the nomad"
8379,2017-03-18 13:19:00,afternoon,weekend,bread
8380,2017-03-18 13:27:00,afternoon,weekend,"bread,brownie,coffee,hot chocolate"
8381,2017-03-18 13:27:00,afternoon,weekend,bread
8382,2017-03-18 13:47:00,afternoon,weekend,"coffee,spanish brunch,tea"
8383,2017-03-18 13:50:00,afternoon,weekend,"baguette,fudge"
8384,2017-03-18 14:00:00,afternoon,weekend,sandwich
8385,2017-03-18 14:01:00,afternoon,weekend,bread
8386,2017-03-18 14:03:00,afternoon,weekend,sandwich
8387,2017-03-18 14:15:00,afternoon,weekend,scandinavian
8388,2017-03-18 14:24:00,afternoon,weekend,"scone,tea"
8389,2017-03-18 14:41:00,afternoon,weekend,"brownie,tea,tiffin"
8390,2017-03-18 14:54:00,afternoon,weekend,"bread,scone"
8391,2017-03-18 15:00:00,afternoon,weekend,"cake,coffee,scone"
8392,2017-03-18 15:03:00,afternoon,weekend,bread
8393,2017-03-18 15:06:00,afternoon,weekend,"cake,coffee"
8394,2017-03-18 15:09:00,afternoon,weekend,"bread,cake,tea"
8395,2017-03-18 15:41:00,afternoon,weekend,"coffee,tea"
8396,2017-03-18 15:42:00,afternoon,weekend,scone
8397,2017-03-18 15:46:00,afternoon,weekend,"cake,coffee,hot chocolate"
8398,2017-03-18 15:52:00,afternoon,weekend,half slice monster
8399,2017-03-18 15:54:00,afternoon,weekend,"chicken stew,tea"
8400,2017-03-18 16:09:00,afternoon,weekend,"cake,cookies,tea"
8401,2017-03-18 16:26:00,afternoon,weekend,"cake,coffee,tea"
8402,2017-03-18 16:52:00,afternoon,weekend,"cake,coffee,sandwich,smoothies,soup"
8403,2017-03-18 17:03:00,evening,weekend,"coffee,coke,salad"
8404,2017-03-19 09:39:00,morning,weekend,coffee
8405,2017-03-19 09:50:00,morning,weekend,coffee
8406,2017-03-19 09:56:00,morning,weekend,"coffee,tiffin"
8407,2017-03-19 10:01:00,morning,weekend,"bread,coffee,scone,spanish brunch"
8408,2017-03-19 10:03:00,morning,weekend,"coffee,medialuna"
8409,2017-03-19 10:31:00,morning,weekend,bread
8410,2017-03-19 10:43:00,morning,weekend,tea
8411,2017-03-19 10:44:00,morning,weekend,bread
8412,2017-03-19 10:58:00,morning,weekend,"cake,coffee"
8413,2017-03-19 11:00:00,morning,weekend,tea
8414,2017-03-19 11:14:00,morning,weekend,"coffee,medialuna,tiffin"
8415,2017-03-19 11:24:00,morning,weekend,"bread,coffee"
8416,2017-03-19 11:25:00,morning,weekend,"bread,medialuna"
8417,2017-03-19 11:27:00,morning,weekend,coffee
8418,2017-03-19 11:28:00,morning,weekend,"scone,tea"
8419,2017-03-19 11:29:00,morning,weekend,"bread,cake,hot chocolate,tea"
8420,2017-03-19 11:43:00,morning,weekend,"bread,spanish brunch"
8421,2017-03-19 11:45:00,morning,weekend,bread
8422,2017-03-19 11:47:00,morning,weekend,"coffee,juice,spanish brunch,tiffin,truffles"
8423,2017-03-19 11:52:00,morning,weekend,coffee
8424,2017-03-19 11:59:00,morning,weekend,bread
8425,2017-03-19 12:02:00,afternoon,weekend,bread
8426,2017-03-19 12:04:00,afternoon,weekend,farm house
8427,2017-03-19 12:06:00,afternoon,weekend,"coffee,scone"
8428,2017-03-19 12:27:00,afternoon,weekend,bread
8429,2017-03-19 12:36:00,afternoon,weekend,"art tray,coffee,spanish brunch"
8430,2017-03-19 12:36:00,afternoon,weekend,"hot chocolate,spanish brunch"
8431,2017-03-19 12:38:00,afternoon,weekend,"cake,coffee,scone"
8432,2017-03-19 12:39:00,afternoon,weekend,"coffee,tiffin"
8433,2017-03-19 12:40:00,afternoon,weekend,"cookies,tea"
8434,2017-03-19 12:41:00,afternoon,weekend,"bread,coffee"
8435,2017-03-19 12:59:00,afternoon,weekend,"bread,cookies,muffin,sandwich"
8436,2017-03-19 13:11:00,afternoon,weekend,farm house
8437,2017-03-19 13:30:00,afternoon,weekend,"cake,coffee,pastry,salad,spanish brunch,tea"
8438,2017-03-19 13:40:00,afternoon,weekend,"coffee,salad,smoothies,soup"
8439,2017-03-19 13:43:00,afternoon,weekend,"coffee,sandwich,tea"
8440,2017-03-19 13:49:00,afternoon,weekend,sandwich
8441,2017-03-19 13:56:00,afternoon,weekend,"baguette,salad,spanish brunch,toast"
8442,2017-03-19 14:22:00,afternoon,weekend,sandwich
8443,2017-03-19 14:41:00,afternoon,weekend,"bread,cake,muffin"
8444,2017-03-19 14:43:00,afternoon,weekend,"coffee,pastry"
8445,2017-03-19 14:51:00,afternoon,weekend,"chicken stew,coffee,sandwich"
8446,2017-03-19 14:52:00,afternoon,weekend,"cake,coffee"
8447,2017-03-19 15:06:00,afternoon,weekend,bread
8448,2017-03-19 15:08:00,afternoon,weekend,"bread,coffee,coke,mineral water,soup,spanish brunch"
8449,2017-03-19 15:16:00,afternoon,weekend,"cake,tea"
8450,2017-03-19 15:17:00,afternoon,weekend,"coffee,muffin,sandwich"
8451,2017-03-19 15:29:00,afternoon,weekend,coffee
8452,2017-03-19 15:34:00,afternoon,weekend,"cake,coffee,scone,tea"
8453,2017-03-19 15:44:00,afternoon,weekend,"pastry,scone"
8454,2017-03-19 16:37:00,afternoon,weekend,coffee
8455,2017-03-19 18:33:00,evening,weekend,afternoon with the baker
8456,2017-03-20 08:25:00,morning,weekday,coffee
8457,2017-03-20 08:57:00,morning,weekday,coffee
8458,2017-03-20 09:00:00,morning,weekday,"bread,coffee"
8459,2017-03-20 09:15:00,morning,weekday,"bread,coffee"
8460,2017-03-20 09:35:00,morning,weekday,coffee
8461,2017-03-20 09:38:00,morning,weekday,"bread,coffee"
8462,2017-03-20 10:03:00,morning,weekday,"bread,coffee,pastry,toast"
8463,2017-03-20 10:17:00,morning,weekday,"bread,cake,pastry"
8464,2017-03-20 10:18:00,morning,weekday,"coffee,muffin"
8465,2017-03-20 10:28:00,morning,weekday,baguette
8466,2017-03-20 10:31:00,morning,weekday,"bread,coffee"
8467,2017-03-20 10:37:00,morning,weekday,"coffee,cookies,mineral water,toast"
8468,2017-03-20 10:46:00,morning,weekday,"spanish brunch,tea"
8469,2017-03-20 10:51:00,morning,weekday,coffee
8470,2017-03-20 11:03:00,morning,weekday,coffee
8471,2017-03-20 11:04:00,morning,weekday,bread
8472,2017-03-20 11:15:00,morning,weekday,coffee granules
8473,2017-03-20 11:25:00,morning,weekday,"cake,juice,muffin"
8474,2017-03-20 11:30:00,morning,weekday,coffee
8475,2017-03-20 11:32:00,morning,weekday,cake
8476,2017-03-20 11:44:00,morning,weekday,"juice,sandwich"
8477,2017-03-20 11:54:00,morning,weekday,"coffee,pastry"
8478,2017-03-20 11:55:00,morning,weekday,"coffee,muffin"
8479,2017-03-20 11:58:00,morning,weekday,"sandwich,truffles"
8480,2017-03-20 11:59:00,morning,weekday,"baguette,coffee"
8481,2017-03-20 12:03:00,afternoon,weekday,farm house
8482,2017-03-20 12:13:00,afternoon,weekday,pastry
8483,2017-03-20 12:17:00,afternoon,weekday,jam
8484,2017-03-20 12:19:00,afternoon,weekday,sandwich
8485,2017-03-20 12:23:00,afternoon,weekday,coffee
8486,2017-03-20 12:30:00,afternoon,weekday,"bread,brownie,coffee,hot chocolate,muffin"
8487,2017-03-20 12:34:00,afternoon,weekday,"bread,coffee"
8488,2017-03-20 12:38:00,afternoon,weekday,"coffee,sandwich"
8489,2017-03-20 12:40:00,afternoon,weekday,"coffee,spanish brunch"
8490,2017-03-20 12:54:00,afternoon,weekday,"coffee,toast"
8491,2017-03-20 13:39:00,afternoon,weekday,coffee
8492,2017-03-20 13:40:00,afternoon,weekday,muffin
8493,2017-03-20 13:46:00,afternoon,weekday,coffee
8494,2017-03-20 13:53:00,afternoon,weekday,"brownie,tea"
8495,2017-03-20 14:04:00,afternoon,weekday,"bread,hot chocolate,tea"
8496,2017-03-20 14:05:00,afternoon,weekday,"bread,salad"
8497,2017-03-20 14:06:00,afternoon,weekday,"salad,tea"
8498,2017-03-20 14:59:00,afternoon,weekday,"coffee,muffin"
8499,2017-03-20 15:08:00,afternoon,weekday,tea
8500,2017-03-20 15:25:00,afternoon,weekday,farm house
8501,2017-03-20 15:55:00,afternoon,weekday,"bread,coffee,pastry,tea"
8502,2017-03-20 16:05:00,afternoon,weekday,"coffee,cookies,farm house"
8503,2017-03-20 16:32:00,afternoon,weekday,"medialuna,tea"
8504,2017-03-20 16:33:00,afternoon,weekday,coffee
8505,2017-03-20 16:58:00,afternoon,weekday,"coffee,cookies"
8506,2017-03-21 08:20:00,morning,weekday,pastry
8507,2017-03-21 08:30:00,morning,weekday,"coffee,pastry"
8508,2017-03-21 08:56:00,morning,weekday,"cake,pastry"
8509,2017-03-21 09:09:00,morning,weekday,"bread,scandinavian"
8510,2017-03-21 09:12:00,morning,weekday,"bread,coffee"
8511,2017-03-21 09:52:00,morning,weekday,"coffee,toast"
8512,2017-03-21 09:53:00,morning,weekday,coffee
8513,2017-03-21 09:54:00,morning,weekday,"coffee,pastry"
8514,2017-03-21 09:54:00,morning,weekday,coffee
8515,2017-03-21 09:59:00,morning,weekday,"cake,cookies,mineral water"
8516,2017-03-21 10:40:00,morning,weekday,"coffee,toast"
8517,2017-03-21 10:54:00,morning,weekday,baguette
8518,2017-03-21 10:58:00,morning,weekday,farm house
8519,2017-03-21 11:04:00,morning,weekday,"cake,coffee,tea"
8520,2017-03-21 11:12:00,morning,weekday,"coffee,farm house"
8521,2017-03-21 11:18:00,morning,weekday,coffee
8522,2017-03-21 11:20:00,morning,weekday,bread
8523,2017-03-21 12:05:00,afternoon,weekday,"coffee,muffin"
8524,2017-03-21 12:12:00,afternoon,weekday,christmas common
8525,2017-03-21 12:41:00,afternoon,weekday,"coffee,sandwich,soup"
8526,2017-03-21 12:42:00,afternoon,weekday,"mineral water,sandwich"
8527,2017-03-21 12:55:00,afternoon,weekday,bread
