title,year,genres,rank_in_year,imdb_rating,rt_score,rt_audience_score,worldwide_gross,2015_inflation,adjusted,rt_freshness,audience_freshness,length,rating,release_date,studio,poster_url,poster_img
Tarzan,1999,Drama|Animation|Adventure,5,7.2,7.6,3.2,448191819.0,41.73%,635213710.15,88.0,74.0,88.0,G,1999-06-18,Walt Disney Pictures,http://resizing.flixster.com/DeinPHimwtK2lheePZggxU_9H4c=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251223_ori.jpg,<img src=http://resizing.flixster.com/DeinPHimwtK2lheePZggxU_9H4c=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251223_ori.jpg width=100>
The Matrix,1999,Sci-Fi|Action,4,8.7,7.6,3.6,460379930.0,41.73%,652487687.22,87.0,85.0,136.0,R,1999-03-31,Warner Bros.,http://resizing.flixster.com/C6r4sO4qmdirMZItyU5qrwRTz5A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168096_ori.jpg,<img src=http://resizing.flixster.com/C6r4sO4qmdirMZItyU5qrwRTz5A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168096_ori.jpg width=100>
The Mummy,1999,Fantasy|Adventure|Action,6,7.0,5.7,3.4,415933406.0,41.73%,589494477.14,55.0,75.0,125.0,PG-13,1999-05-07,Universal Pictures,http://resizing.flixster.com/cRaM9lgsQjBfBrzl3cSzZ-gPuE4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168892_ori.jpg,<img src=http://resizing.flixster.com/cRaM9lgsQjBfBrzl3cSzZ-gPuE4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168892_ori.jpg width=100>
The Sixth Sense,1999,Thriller|Mystery|Drama,2,8.2,7.6,3.8,672806292.0,41.73%,953555515.37,85.0,89.0,107.0,PG-13,1999-08-06,Hollywood Pictures,http://resizing.flixster.com/7Cy6R8bBtBVnay-lLMPoHrwQ-ik=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/38/253818_ori.jpg,<img src=http://resizing.flixster.com/7Cy6R8bBtBVnay-lLMPoHrwQ-ik=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/38/253818_ori.jpg width=100>
The World Is Not Enough,1999,Crime|Adventure|Action,8,6.4,5.7,3.0,361832400.0,41.73%,512818154.0,51.0,50.0,128.0,PG-13,1999-11-19,Metro-Goldwyn-Mayer,http://resizing.flixster.com/EEJTXKCfG2lPxAXxu-YuJW2MN9Y=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/21/10932170_ori.jpg,<img src=http://resizing.flixster.com/EEJTXKCfG2lPxAXxu-YuJW2MN9Y=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/21/10932170_ori.jpg width=100>
Toy Story 2,1999,Comedy|Animation|Adventure,3,7.9,8.6,3.5,485015179.0,41.73%,687402755.4,100.0,86.0,92.0,G,1999-11-24,Walt Disney Pictures|Pixar,http://resizing.flixster.com/apFWspLgFG0LJBKt2Y_-vRJUwoM=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936392_ori.jpg,<img src=http://resizing.flixster.com/apFWspLgFG0LJBKt2Y_-vRJUwoM=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936392_ori.jpg width=100>
A Bug's Life,1998,Comedy|Animation|Adventure,5,7.2,7.9,3.3,363398565.0,44.86%,526412918.83,92.0,72.0,95.0,G,1998-11-25,Walt Disney Pictures|Pixar,http://resizing.flixster.com/gOA73MRHwCl1cVsjRYTQyi4LisM=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938947_ori.jpg,<img src=http://resizing.flixster.com/gOA73MRHwCl1cVsjRYTQyi4LisM=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/89/10938947_ori.jpg width=100>
Armageddon,1998,Sci-Fi|Adventure|Action,1,6.6,5.2,3.5,553709788.0,44.86%,802094487.32,39.0,73.0,151.0,PG-13,1998-07-01,Touchstone Pictures,http://resizing.flixster.com/QUirFk3ccr_LFPnojKhCtmOHkFA=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/55/05/68/5505685_ori.jpg,<img src=http://resizing.flixster.com/QUirFk3ccr_LFPnojKhCtmOHkFA=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/55/05/68/5505685_ori.jpg width=100>
Deep Impact,1998,Sci-Fi|Drama|Action,6,6.1,5.8,2.9,349464664.0,44.86%,506228509.2,48.0,43.0,120.0,PG-13,1998-05-08,DreamWorks Pictures|Paramount Pictures,http://resizing.flixster.com/FOPaOdOF9ov5xps6xQMqZCnl7is=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169780_ori.jpg,<img src=http://resizing.flixster.com/FOPaOdOF9ov5xps6xQMqZCnl7is=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169780_ori.jpg width=100>
Dr. Dolittle,1998,Fantasy|Family|Comedy,8,5.3,5.3,2.8,294456605.0,44.86%,426544779.85,43.0,35.0,85.0,PG-13,1998-06-26,20th Century Fox,http://resizing.flixster.com/HRV9G6-kcJ-Fsycsth8JR0GqP68=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/80/11178097_ori.jpg,<img src=http://resizing.flixster.com/HRV9G6-kcJ-Fsycsth8JR0GqP68=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/80/11178097_ori.jpg width=100>
Godzilla,1998,Thriller|Sci-Fi|Action,3,5.3,4.0,2.5,379014294.0,44.86%,549033595.61,16.0,28.0,139.0,PG-13,1998-05-20,TriStar Pictures,http://resizing.flixster.com/2BsexQCiFCXVsKwiYbiqRysv-dk=/180x249/dkpu1ddg7pbsk.cloudfront.net/movie/25/99/259919_ori.jpg,<img src=http://resizing.flixster.com/2BsexQCiFCXVsKwiYbiqRysv-dk=/180x249/dkpu1ddg7pbsk.cloudfront.net/movie/25/99/259919_ori.jpg width=100>
Lethal Weapon 4,1998,Thriller|Crime|Action,10,6.6,5.8,3.3,285444603.0,44.86%,413490148.56,52.0,64.0,127.0,R,1998-07-10,Warner Bros.,http://resizing.flixster.com/TfYg5GP3d0N5VFCIdczSqrcxQWY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170039_ori.jpg,<img src=http://resizing.flixster.com/TfYg5GP3d0N5VFCIdczSqrcxQWY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170039_ori.jpg width=100>
Mulan,1998,Family|Animation|Adventure,7,7.5,7.5,3.4,304320254.0,44.86%,440833092.36,86.0,84.0,88.0,G,1998-06-19,Walt Disney Pictures,http://resizing.flixster.com/_UoZLlmHv08EAQNXKLvIUM0gWck=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/84/11148476_ori.jpg,<img src=http://resizing.flixster.com/_UoZLlmHv08EAQNXKLvIUM0gWck=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/84/11148476_ori.jpg width=100>
Saving Private Ryan,1998,War|Drama|Action,2,8.6,8.6,4.0,481840909.0,44.86%,697986463.76,93.0,95.0,169.0,R,1998-07-24,DreamWorks Pictures|Paramount Pictures,http://resizing.flixster.com/BLCyiFNFpYFbQJa6D_oT9LFCzWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169791_ori.jpg,<img src=http://resizing.flixster.com/BLCyiFNFpYFbQJa6D_oT9LFCzWw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169791_ori.jpg width=100>
Shakespeare in Love,1998,Romance|Drama|Comedy,9,7.2,8.3,3.4,289317794.0,44.86%,419100786.51,92.0,80.0,123.0,R,1999-01-08,Miramax Films|Universal Pictures,http://resizing.flixster.com/GcwTacz8zq3d34rR2QISbe4U0hQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/61/11176194_ori.jpg,<img src=http://resizing.flixster.com/GcwTacz8zq3d34rR2QISbe4U0hQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/61/11176194_ori.jpg width=100>
There's Something About Mary,1998,Romance|Comedy,4,7.1,7.0,3.3,369884651.0,44.86%,535808551.59,83.0,60.0,119.0,R,1998-07-15,20th Century Fox,http://resizing.flixster.com/qY45xaYyckU8Vuw1mIIGKMCNs4U=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176790_ori.jpg,<img src=http://resizing.flixster.com/qY45xaYyckU8Vuw1mIIGKMCNs4U=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176790_ori.jpg width=100>
Air Force One,1997,Drama|Adventure|Action,5,6.4,7.0,3.2,315156409.0,47.11%,463641222.04,79.0,66.0,124.0,R,1997-07-25,Columbia Pictures,http://resizing.flixster.com/mTOEf-_CLwT12bPAsM0Y3DiR54U=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/93/11169367_ori.jpg,<img src=http://resizing.flixster.com/mTOEf-_CLwT12bPAsM0Y3DiR54U=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/93/11169367_ori.jpg width=100>
As Good as It Gets,1997,Romance|Drama|Comedy,6,7.8,7.2,3.5,314178011.0,47.11%,462201855.32,86.0,87.0,139.0,PG-13,1997-12-25,TriStar Pictures,http://resizing.flixster.com/4QEk9-zMgCwRs1Ycg2SUn023B4E=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/55/35/60/5535608_ori.jpg,<img src=http://resizing.flixster.com/4QEk9-zMgCwRs1Ycg2SUn023B4E=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/55/35/60/5535608_ori.jpg width=100>
Liar Liar,1997,Comedy,7,6.8,6.9,3.4,302710615.0,47.11%,445331636.78,81.0,75.0,86.0,PG-13,1997-03-21,Universal Pictures,http://resizing.flixster.com/g8hIkgvB4efCw0_c5VZccrgIb0o=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171948_ori.jpg,<img src=http://resizing.flixster.com/g8hIkgvB4efCw0_c5VZccrgIb0o=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171948_ori.jpg width=100>
Men in Black,1997,Sci-Fi|Comedy,3,7.2,7.5,3.5,589390539.0,47.11%,867079779.93,92.0,79.0,98.0,PG-13,1997-07-02,Columbia Pictures,http://resizing.flixster.com/KJwy14RArJXQ9kJ0Yp8GWFcifFw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164553_ori.jpg,<img src=http://resizing.flixster.com/KJwy14RArJXQ9kJ0Yp8GWFcifFw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164553_ori.jpg width=100>
My Best Friend's Wedding,1997,Romance|Comedy,8,6.3,6.4,3.3,299288605.0,47.11%,440297359.03,71.0,74.0,105.0,PG-13,1997-06-20,TriStar Pictures,http://resizing.flixster.com/2x1XOf8b8ehe1zigdR9XKKGN3L8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/95/11189527_ori.jpg,<img src=http://resizing.flixster.com/2x1XOf8b8ehe1zigdR9XKKGN3L8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/95/11189527_ori.jpg width=100>
The Fifth Element,1997,Sci-Fi|Adventure|Action,9,7.6,6.3,3.7,263920180.0,47.11%,388265227.3,71.0,87.0,126.0,PG-13,1997-05-09,Columbia Pictures,http://resizing.flixster.com/zsw3FoPOaNxEVbYuX2tdKFcIpqI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/94/11169462_ori.jpg,<img src=http://resizing.flixster.com/zsw3FoPOaNxEVbYuX2tdKFcIpqI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/94/11169462_ori.jpg width=100>
The Full Monty,1997,Music|Drama|Comedy,10,7.2,7.6,3.3,257850122.0,47.11%,379335283.22,95.0,79.0,91.0,R,1997-09-19,Fox Searchlight Pictures,http://resizing.flixster.com/w_DBGtkJdEgKy7cp4vImJQKlSEI=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164761_ori.jpg,<img src=http://resizing.flixster.com/w_DBGtkJdEgKy7cp4vImJQKlSEI=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164761_ori.jpg width=100>
The Lost World: Jurassic Park,1997,Sci-Fi|Adventure|Action,2,6.5,5.6,3.2,618638999.0,47.11%,910108547.07,52.0,52.0,129.0,PG-13,1997-05-23,Universal Pictures,http://resizing.flixster.com/gHDeeV4CkhEu7y5M63csUh5ZXs0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168888_ori.jpg,<img src=http://resizing.flixster.com/gHDeeV4CkhEu7y5M63csUh5ZXs0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168888_ori.jpg width=100>
Titanic,1997,Romance|Drama,1,7.7,8.0,3.3,1843201268.0,47.11%,2711618942.05,88.0,69.0,194.0,PG-13,1997-12-19,Paramount Pictures|20th Century Fox,http://resizing.flixster.com/Dln7O1KtZpRmtG0KqU6QH1VES3Y=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/63/11166320_ori.jpg,<img src=http://resizing.flixster.com/Dln7O1KtZpRmtG0KqU6QH1VES3Y=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/63/11166320_ori.jpg width=100>
Tomorrow Never Dies,1997,Thriller|Adventure|Action,4,6.5,6.0,3.1,333011068.0,47.11%,489908039.66,57.0,53.0,119.0,PG-13,1997-12-19,United Artists,http://resizing.flixster.com/XwjEAjztVxVgC_1cxC-0LFvi25s=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/35/10913520_ori.jpg,<img src=http://resizing.flixster.com/XwjEAjztVxVgC_1cxC-0LFvi25s=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/35/10913520_ori.jpg width=100>
101 Dalmatians,1996,Family|Comedy|Adventure,6,5.6,5.3,2.9,320689294.0,50.49%,482605706.88,38.0,40.0,103.0,G,1996-11-27,Walt Disney Pictures,http://resizing.flixster.com/FE7P1JgZ3QaVmRG2CBu9NGLyaXE=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/25/28/252816_ori.jpg,<img src=http://resizing.flixster.com/FE7P1JgZ3QaVmRG2CBu9NGLyaXE=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/25/28/252816_ori.jpg width=100>
Eraser,1996,Mystery|Drama|Action,10,6.0,4.9,2.8,242295562.0,50.49%,364630884.66,36.0,39.0,115.0,R,1996-06-21,Warner Bros.,http://resizing.flixster.com/kAc1eecSvRe7HBvMQtdQ3Aqx5YQ=/180x245/dkpu1ddg7pbsk.cloudfront.net/movie/27/12/271217_ori.jpg,<img src=http://resizing.flixster.com/kAc1eecSvRe7HBvMQtdQ3Aqx5YQ=/180x245/dkpu1ddg7pbsk.cloudfront.net/movie/27/12/271217_ori.jpg width=100>
Independence Day,1996,Sci-Fi|Adventure|Action,1,6.9,6.3,3.5,817400891.0,50.49%,1230107590.71,60.0,75.0,145.0,PG-13,1996-07-03,20th Century Fox,http://resizing.flixster.com/2CYkXpNsZUE9C27PsXgX5UZBcKI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176784_ori.jpg,<img src=http://resizing.flixster.com/2CYkXpNsZUE9C27PsXgX5UZBcKI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176784_ori.jpg width=100>
Jerry Maguire,1996,Romance|Drama|Comedy,9,7.3,7.4,3.3,273552592.0,50.49%,411669626.96,85.0,79.0,139.0,R,1996-12-13,TriStar Pictures,http://resizing.flixster.com/jd2BYtf2ewOTB-VFRdjAZ3wUqCc=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/26/81/268123_ori.jpg,<img src=http://resizing.flixster.com/jd2BYtf2ewOTB-VFRdjAZ3wUqCc=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/26/81/268123_ori.jpg width=100>
Mission: Impossible,1996,Thriller|Adventure|Action,3,7.1,5.9,3.3,457696359.0,50.49%,688787804.91,61.0,71.0,110.0,PG-13,1996-05-22,Paramount Pictures,http://resizing.flixster.com/8tTdDDMRCVFg_c0XRiSVkO-_6dA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169789_ori.jpg,<img src=http://resizing.flixster.com/8tTdDDMRCVFg_c0XRiSVkO-_6dA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169789_ori.jpg width=100>
Ransom,1996,Thriller|Crime,7,6.6,6.6,3.1,309492681.0,50.49%,465755910.42,75.0,62.0,121.0,R,1996-11-08,Touchstone Pictures|Imagine Entertainment,http://resizing.flixster.com/m_MdLZUBx7KuzxQx2V3FjaK3ESs=/180x246/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/77/10917783_ori.jpg,<img src=http://resizing.flixster.com/m_MdLZUBx7KuzxQx2V3FjaK3ESs=/180x246/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/77/10917783_ori.jpg width=100>
The Hunchback of Notre Dame,1996,Family|Drama|Animation,5,6.9,7.1,3.1,325338851.0,50.49%,489602830.84,73.0,69.0,91.0,G,1996-06-21,Walt Disney Pictures,http://resizing.flixster.com/l5o6CPeWggfSLIJHA-z_rlqO1ZM=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/56/11155631_ori.jpg,<img src=http://resizing.flixster.com/l5o6CPeWggfSLIJHA-z_rlqO1ZM=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/56/11155631_ori.jpg width=100>
The Nutty Professor,1996,Sci-Fi|Romance|Comedy,8,5.5,5.9,2.9,273961019.0,50.49%,412284269.25,65.0,44.0,95.0,PG-13,1996-06-28,Universal Pictures,http://resizing.flixster.com/KPKB9efvzzdAsBAJqM7dhvkC6xE=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/91/259122_ori.jpg,<img src=http://resizing.flixster.com/KPKB9efvzzdAsBAJqM7dhvkC6xE=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/25/91/259122_ori.jpg width=100>
The Rock,1996,Thriller|Adventure|Action,4,7.4,6.6,3.6,335062621.0,50.49%,504236144.09,66.0,86.0,136.0,R,1996-06-07,Hollywood Pictures,http://resizing.flixster.com/DHwVTSAKf5YJpqnYpB7an_ZQNiI=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/70/10877064_ori.jpg,<img src=http://resizing.flixster.com/DHwVTSAKf5YJpqnYpB7an_ZQNiI=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/70/10877064_ori.jpg width=100>
Twister,1996,Drama|Adventure|Action,2,6.2,6.0,3.2,494471524.0,50.49%,744130795.25,57.0,58.0,113.0,PG-13,1996-05-10,Warner Bros.|Universal Pictures,http://resizing.flixster.com/7xwAEq5tJYTJNysiwjmnyQM9AfQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/08/11180828_ori.jpg,<img src=http://resizing.flixster.com/7xwAEq5tJYTJNysiwjmnyQM9AfQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/08/11180828_ori.jpg width=100>
Apollo 13,1995,History|Drama|Adventure,3,7.6,8.1,3.6,353471312.0,54.93%,547646277.68,95.0,86.0,140.0,PG,1995-06-30,Universal Pictures|Imagine Entertainment,http://resizing.flixster.com/aop-iWekWUu1cQIh2j_8N9Iumqg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/56/11175692_ori.jpg,<img src=http://resizing.flixster.com/aop-iWekWUu1cQIh2j_8N9Iumqg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/56/11175692_ori.jpg width=100>
Batman Forever,1995,Fantasy|Adventure|Action,6,5.4,5.2,2.9,336529144.0,54.93%,521397145.36,41.0,33.0,121.0,PG-13,1995-06-16,Warner Bros.|PolyGram,http://resizing.flixster.com/1bwQl51pPPU40stzBAVIeCsBrv4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164555_ori.jpg,<img src=http://resizing.flixster.com/1bwQl51pPPU40stzBAVIeCsBrv4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/45/11164555_ori.jpg width=100>
Casper,1995,Fantasy|Family|Comedy,8,6.0,4.8,3.0,287928194.0,54.93%,446097882.15,44.0,49.0,100.0,PG,1995-05-26,Universal Pictures,http://resizing.flixster.com/POltQfwJ3nkqQ69SblWNAiBqjUg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/00/11180091_ori.jpg,<img src=http://resizing.flixster.com/POltQfwJ3nkqQ69SblWNAiBqjUg=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/00/11180091_ori.jpg width=100>
Die Hard with a Vengeance,1995,Thriller|Adventure|Action,1,7.6,5.7,3.6,366101766.0,54.93%,567215110.8,51.0,83.0,131.0,R,1995-05-19,20th Century Fox|Cinergi Pictures,http://resizing.flixster.com/KPcSTks-fiNiJEtn4VaLmadkWTQ=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164823_ori.jpg,<img src=http://resizing.flixster.com/KPcSTks-fiNiJEtn4VaLmadkWTQ=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/48/11164823_ori.jpg width=100>
GoldenEye,1995,Thriller|Adventure|Action,4,7.2,6.9,3.4,352194034.0,54.93%,545667343.27,82.0,83.0,130.0,PG-13,1995-11-17,United Artists,http://resizing.flixster.com/DBrbUmuKblFWFTTJSZpaqms_Atw=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/26/66/266699_ori.jpg,<img src=http://resizing.flixster.com/DBrbUmuKblFWFTTJSZpaqms_Atw=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/26/66/266699_ori.jpg width=100>
Jumanji,1995,Fantasy|Family|Adventure,10,6.8,5.6,3.2,262797249.0,54.93%,407161572.42,50.0,61.0,104.0,PG,1995-12-15,TriStar Pictures,http://resizing.flixster.com/ZfAgDI0I7ZvGR4einB6qCg6zixE=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/56/79/73/5679734_ori.jpg,<img src=http://resizing.flixster.com/ZfAgDI0I7ZvGR4einB6qCg6zixE=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/56/79/73/5679734_ori.jpg width=100>
Pocahontas,1995,Drama|Animation|Adventure,5,6.6,6.0,3.2,346079773.0,54.93%,536194290.82,56.0,64.0,81.0,G,1995-06-23,Walt Disney Pictures,http://resizing.flixster.com/nabwuKMhFJVBKyOntBtW8TC9rgE=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/25/15/251508_ori.jpg,<img src=http://resizing.flixster.com/nabwuKMhFJVBKyOntBtW8TC9rgE=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/25/15/251508_ori.jpg width=100>
Seven,1995,Mystery|Drama|Thriller,7,8.7,7.6,4.1,327311859.0,54.93%,507116462.17,79.0,95.0,127.0,R,1995-09-22,New Line Cinema,http://resizing.flixster.com/Lzf28cq9sH6ej5Be2uCQfIYWtIw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166782_ori.jpg,<img src=http://resizing.flixster.com/Lzf28cq9sH6ej5Be2uCQfIYWtIw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166782_ori.jpg width=100>
Toy Story,1995,Comedy|Animation|Adventure,2,8.3,9.0,3.7,361958736.0,54.93%,560796160.01,100.0,92.0,81.0,G,1995-11-22,Walt Disney Pictures|Pixar,http://resizing.flixster.com/Rw9DiBAFGZ2nsMie2He5iaDVuY0=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936393_ori.jpg,<img src=http://resizing.flixster.com/Rw9DiBAFGZ2nsMie2He5iaDVuY0=/180x256/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/63/10936393_ori.jpg width=100>
Waterworld,1995,Sci-Fi|Adventure|Action,9,6.1,5.2,2.6,264218220.0,54.93%,409363135.75,42.0,43.0,135.0,PG-13,1995-07-28,Universal Pictures,http://resizing.flixster.com/n8sCbuHQIvYL0ST70ojPiLSJBPE=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/25/75/257591_ori.jpg,<img src=http://resizing.flixster.com/n8sCbuHQIvYL0ST70ojPiLSJBPE=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/25/75/257591_ori.jpg width=100>
Clear and Present Danger,1994,Drama|Crime|Action,10,6.9,6.9,3.4,215887717.0,59.32%,343962158.23,82.0,74.0,141.0,PG-13,1994-08-03,Paramount Pictures,http://resizing.flixster.com/zl3hhQbg99652lCvdeVO1WQLX9k=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169778_ori.jpg,<img src=http://resizing.flixster.com/zl3hhQbg99652lCvdeVO1WQLX9k=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169778_ori.jpg width=100>
Dumb and Dumber,1994,Comedy,7,7.3,5.9,3.3,247275374.0,59.32%,393970405.08,66.0,84.0,107.0,PG-13,1994-12-16,New Line Cinema,http://resizing.flixster.com/lRFPyLpTy_uw-15rJAhuGYkiNb0=/180x244/dkpu1ddg7pbsk.cloudfront.net/movie/25/45/254516_ori.jpg,<img src=http://resizing.flixster.com/lRFPyLpTy_uw-15rJAhuGYkiNb0=/180x244/dkpu1ddg7pbsk.cloudfront.net/movie/25/45/254516_ori.jpg width=100>
Forrest Gump,1994,Romance|Drama,2,8.8,7.2,4.1,677387716.0,59.32%,1079245007.52,72.0,95.0,142.0,PG-13,1994-07-06,Paramount Pictures,http://resizing.flixster.com/jboZQl2N6I1dQB5tcPeiW6iUfTk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173677_ori.jpg,<img src=http://resizing.flixster.com/jboZQl2N6I1dQB5tcPeiW6iUfTk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173677_ori.jpg width=100>
Four Weddings and a Funeral,1994,Romance|Drama|Comedy,8,7.1,7.6,3.2,245700832.0,59.32%,391461772.95,95.0,74.0,117.0,R,1994-04-15,Gramercy Pictures|PolyGram,http://resizing.flixster.com/9KWUEdV4iTDIO1-rPzvXG_zZ0kY=/180x233/dkpu1ddg7pbsk.cloudfront.net/movie/28/17/281725_ori.jpg,<img src=http://resizing.flixster.com/9KWUEdV4iTDIO1-rPzvXG_zZ0kY=/180x233/dkpu1ddg7pbsk.cloudfront.net/movie/28/17/281725_ori.jpg width=100>
Interview with the Vampire: The Vampire Chronicles,1994,Romance|Horror,9,7.6,5.9,3.7,223664608.0,59.32%,356352655.71,61.0,86.0,123.0,R,1994-11-11,Warner Bros.|Geffen Pictures,http://resizing.flixster.com/ufWzvsjinfzMxDE64hBA-oDkSvM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/94/11169453_ori.jpg,<img src=http://resizing.flixster.com/ufWzvsjinfzMxDE64hBA-oDkSvM=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/94/11169453_ori.jpg width=100>
Speed,1994,Thriller|Crime|Action,5,7.2,7.9,3.3,350448145.0,59.32%,558349969.97,93.0,76.0,116.0,R,1994-06-10,20th Century Fox,http://resizing.flixster.com/ZxlnxSw7y8cjMcIHxxYeQtfCkag=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164772_ori.jpg,<img src=http://resizing.flixster.com/ZxlnxSw7y8cjMcIHxxYeQtfCkag=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164772_ori.jpg width=100>
