Product Name,Size,Milk,Whip,Serving Size,Calories,Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carbohydrates (g),Dietary Fiber (g),Sugar (g),Protein (g),Vitamin A (%DV),Vitamin C (%DV),Calcium (%DV),Iron (%DV),Caffeine (mg),Category
Espresso Macchiato,Doppio,Nonfat,,,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Espresso Macchiato,Doppio,0.02,,,15.0,0.1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Espresso Macchiato,Doppio,Whole,,,15.0,0.1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Espresso Macchiato,Doppio,Soy,,,15.0,0.1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Espresso Macchiato,Doppio,Coconut,,,10.0,0.1,0.1,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Espresso Macchiato,Triple,Nonfat,,,20.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225,Espresso
Espresso Macchiato,Triple,0.02,,,20.0,0.1,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225,Espresso
Espresso Macchiato,Triple,Whole,,,20.0,0.1,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225,Espresso
Espresso Macchiato,Triple,Soy,,,20.0,0.1,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225,Espresso
Espresso Macchiato,Triple,Coconut,,,20.0,0.1,0.1,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225,Espresso
Espresso Macchiato,Quad,Nonfat,,,25.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Espresso Macchiato,Quad,0.02,,,25.0,0.1,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Espresso Macchiato,Quad,Whole,,,25.0,0.1,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Espresso Macchiato,Quad,Soy,,,25.0,0.1,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Espresso Macchiato,Quad,Coconut,,,25.0,0.1,0.1,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,300,Espresso
Flat White,Short,Nonfat,,236 mL,60.0,0.1,0.1,0.0,5.0,70.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,130,Espresso
Flat White,Short,0.02,,236 mL,90.0,3.5,2.0,0.1,15.0,80.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,130,Espresso
Flat White,Short,Whole,,236 mL,110.0,5.0,3.0,0.2,15.0,70.0,9.0,0.0,8.0,6.0,0.08,0.0,0.15,0.0,130,Espresso
Flat White,Short,Soy,,236 mL,70.0,2.5,0.3,0.0,0.0,65.0,6.0,1.0,4.0,5.0,0.06,0.0,0.2,0.08,130,Espresso
Flat White,Short,Coconut,,236 mL,60.0,4.0,3.5,0.0,0.0,70.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,130,Espresso
Flat White,Tall,Nonfat,,354 mL,100.0,0.2,0.2,0.0,5.0,115.0,15.0,0.0,13.0,10.0,0.15,0.0,0.3,0.0,130,Espresso
Flat White,Tall,0.02,,354 mL,140.0,5.0,3.5,0.2,20.0,130.0,14.0,0.0,13.0,9.0,0.15,0.0,0.3,0.0,130,Espresso
Flat White,Tall,Whole,,354 mL,170.0,9.0,5.0,0.3,25.0,115.0,14.0,0.0,13.0,9.0,0.15,0.0,0.3,0.0,130,Espresso
Flat White,Tall,Soy,,354 mL,110.0,4.0,0.5,0.0,0.0,100.0,10.0,1.0,6.0,8.0,0.1,0.0,0.3,0.15,130,Espresso
Flat White,Tall,Coconut,,354 mL,100.0,6.0,6.0,0.0,0.0,110.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,130,Espresso
Flat White,Grande,Nonfat,,473 mL,130.0,0.3,0.2,0.0,5.0,150.0,19.0,0.0,17.0,12.0,0.2,0.0,0.4,0.0,195,Espresso
Flat White,Grande,0.02,,473 mL,180.0,7.0,4.5,0.3,30.0,160.0,18.0,0.0,17.0,12.0,0.2,0.02,0.4,0.0,195,Espresso
Flat White,Grande,Whole,,473 mL,220.0,11.0,7.0,0.3,35.0,150.0,18.0,0.0,17.0,12.0,0.15,0.0,0.35,0.0,195,Espresso
Flat White,Grande,Soy,,473 mL,150.0,5.0,0.5,0.0,0.0,130.0,13.0,1.0,8.0,10.0,0.15,0.0,0.4,0.2,195,Espresso
Flat White,Grande,Coconut,,473 mL,130.0,8.0,7.0,0.0,0.0,140.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,195,Espresso
Flat White,Venti®,Nonfat,,591 mL,170.0,0.4,0.3,0.0,10.0,190.0,24.0,0.0,23.0,16.0,0.3,0.0,0.5,0.0,195,Espresso
Flat White,Venti®,0.02,,591 mL,240.0,9.0,6.0,0.4,35.0,220.0,24.0,0.0,22.0,16.0,0.25,0.02,0.5,0.0,195,Espresso
Flat White,Venti®,Whole,,591 mL,290.0,15.0,9.0,0.4,45.0,200.0,24.0,0.0,22.0,15.0,0.2,0.0,0.45,0.0,195,Espresso
Flat White,Venti®,Soy,,591 mL,190.0,7.0,1.0,0.0,0.0,170.0,16.0,2.0,11.0,13.0,0.2,0.0,0.5,0.25,195,Espresso
Flat White,Venti®,Coconut,,591 mL,170.0,10.0,10.0,0.0,0.0,190.0,18.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,195,Espresso
Latte Macchiato,Short,Nonfat,,236 mL,60.0,0.1,0.1,0.0,5.0,70.0,10.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,150,Espresso
Latte Macchiato,Short,0.02,,236 mL,90.0,3.5,2.0,0.1,15.0,80.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,150,Espresso
Latte Macchiato,Short,Whole,,236 mL,110.0,5.0,3.0,0.2,15.0,70.0,9.0,0.0,8.0,6.0,0.08,0.0,0.15,0.0,150,Espresso
Latte Macchiato,Short,Soy,,236 mL,70.0,2.5,0.3,0.0,0.0,60.0,7.0,1.0,4.0,5.0,0.06,0.0,0.2,0.08,150,Espresso
Latte Macchiato,Short,Coconut,,236 mL,70.0,3.5,3.5,0.0,0.0,70.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Latte Macchiato,Tall,Nonfat,,354 mL,100.0,0.2,0.2,0.0,5.0,115.0,15.0,0.0,13.0,10.0,0.15,0.0,0.3,0.0,150,Espresso
Latte Macchiato,Tall,0.02,,354 mL,140.0,5.0,3.5,0.2,20.0,130.0,15.0,0.0,13.0,9.0,0.15,0.0,0.3,0.0,150,Espresso
Latte Macchiato,Tall,Whole,,354 mL,170.0,9.0,5.0,0.3,25.0,115.0,15.0,0.0,13.0,9.0,0.15,0.0,0.3,0.0,150,Espresso
Latte Macchiato,Tall,Soy,,354 mL,110.0,4.0,0.5,0.0,0.0,100.0,10.0,1.0,6.0,8.0,0.1,0.0,0.3,0.15,150,Espresso
Latte Macchiato,Tall,Coconut,,354 mL,100.0,6.0,6.0,0.0,0.0,110.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Latte Macchiato,Grande,Nonfat,,473 mL,130.0,0.3,0.2,0.0,5.0,150.0,19.0,0.0,17.0,12.0,0.2,0.0,0.4,0.0,225,Espresso
Latte Macchiato,Grande,0.02,,473 mL,190.0,7.0,4.5,0.3,30.0,160.0,19.0,0.0,17.0,12.0,0.2,0.02,0.4,0.0,225,Espresso
Latte Macchiato,Grande,Whole,,473 mL,220.0,11.0,6.0,0.3,35.0,150.0,19.0,0.0,17.0,12.0,0.15,0.0,0.35,0.0,225,Espresso
Latte Macchiato,Grande,Soy,,473 mL,140.0,5.0,0.5,0.0,0.0,125.0,13.0,1.0,8.0,10.0,0.15,0.0,0.4,0.15,225,Espresso
Latte Macchiato,Grande,Coconut,,473 mL,130.0,8.0,7.0,0.0,0.0,140.0,14.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,225,Espresso
Latte Macchiato,Venti®,Nonfat,,591 mL,170.0,0.4,0.3,0.0,10.0,190.0,25.0,0.0,23.0,16.0,0.3,0.0,0.5,0.0,225,Espresso
Latte Macchiato,Venti®,0.02,,591 mL,240.0,9.0,6.0,0.4,35.0,210.0,24.0,0.0,22.0,16.0,0.25,0.02,0.5,0.0,225,Espresso
Latte Macchiato,Venti®,Whole,,591 mL,290.0,15.0,8.0,0.4,45.0,200.0,24.0,0.0,22.0,15.0,0.2,0.0,0.45,0.0,225,Espresso
Latte Macchiato,Venti®,Soy,,591 mL,190.0,7.0,1.0,0.0,0.0,170.0,16.0,2.0,10.0,13.0,0.15,0.0,0.5,0.2,225,Espresso
Latte Macchiato,Venti®,Coconut,,591 mL,170.0,10.0,10.0,0.0,0.0,190.0,18.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,225,Espresso
Skinny Cinnamon Dolce Latte,Short,Nonfat,,236 mL,60.0,0.1,0.1,0.0,5.0,80.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,75,Espresso
Skinny Cinnamon Dolce Latte,Tall,Nonfat,,354 mL,100.0,0.2,0.1,0.0,5.0,125.0,14.0,0.0,13.0,9.0,0.15,0.0,0.3,0.0,75,Espresso
Skinny Cinnamon Dolce Latte,Grande,Nonfat,,473 mL,120.0,0.3,0.2,0.0,5.0,160.0,19.0,0.0,16.0,12.0,0.2,0.0,0.35,0.0,150,Espresso
Skinny Cinnamon Dolce Latte,Venti®,Nonfat,,591 mL,160.0,0.3,0.2,0.0,10.0,200.0,24.0,0.0,21.0,15.0,0.25,0.0,0.5,0.0,150,Espresso
Iced Skinny Cinnamon Dolce Latte,Tall,Nonfat,,354 mL,60.0,0.1,0.1,0.0,5.0,80.0,9.0,0.0,8.0,6.0,0.1,0.0,0.2,0.0,75,Espresso
Iced Skinny Cinnamon Dolce Latte,Grande,Nonfat,,473 mL,80.0,0.2,0.1,0.0,5.0,105.0,12.0,0.0,10.0,7.0,0.1,0.0,0.2,0.0,150,Espresso
Iced Skinny Cinnamon Dolce Latte,Venti®,Nonfat,,709 mL,110.0,0.2,0.2,0.0,5.0,140.0,17.0,0.0,14.0,10.0,0.15,0.0,0.3,0.0,225,Espresso
Skinny Mocha,Short,Nonfat,,236 mL,80.0,1.0,0.5,0.0,5.0,70.0,12.0,2.0,7.0,7.0,0.08,0.0,0.15,0.3,75,Espresso
Skinny Mocha,Tall,Nonfat,,354 mL,130.0,1.0,1.0,0.1,5.0,115.0,18.0,3.0,12.0,11.0,0.15,0.0,0.3,0.45,75,Espresso
Skinny Mocha,Grande,Nonfat,,473 mL,160.0,1.5,1.0,0.1,5.0,140.0,24.0,4.0,15.0,14.0,0.2,0.0,0.35,0.6,150,Espresso
Skinny Mocha,Venti®,Nonfat,,591 mL,210.0,2.0,1.5,0.1,10.0,190.0,30.0,5.0,19.0,18.0,0.25,0.0,0.45,0.7,150,Espresso
Iced Skinny Mocha,Tall,Nonfat,,354 mL,90.0,1.0,0.5,0.1,5.0,75.0,13.0,3.0,7.0,7.0,0.08,0.0,0.15,0.45,75,Espresso
Iced Skinny Mocha,Grande,Nonfat,,473 mL,120.0,1.5,1.0,0.1,5.0,95.0,17.0,4.0,8.0,9.0,0.1,0.0,0.2,0.6,150,Espresso
Iced Skinny Mocha,Venti®,Nonfat,,709 mL,170.0,2.5,1.5,0.1,5.0,130.0,25.0,6.0,11.0,13.0,0.15,0.0,0.3,0.9,225,Espresso
Starbucks Doubleshot on Ice,Tall,Nonfat,,354 mL,70.0,0.0,0.0,0.0,0.0,35.0,14.0,0.0,13.0,3.0,0.04,0.0,0.08,0.0,150,Espresso
Starbucks Doubleshot on Ice,Tall,0.02,,354 mL,80.0,1.0,1.0,0.1,5.0,35.0,14.0,0.0,13.0,3.0,0.04,0.0,0.08,0.0,150,Espresso
Starbucks Doubleshot on Ice,Tall,Whole,,354 mL,90.0,2.0,1.0,0.1,5.0,35.0,14.0,0.0,13.0,2.0,0.02,0.0,0.08,0.0,150,Espresso
Starbucks Doubleshot on Ice,Tall,Soy,,354 mL,70.0,1.0,0.1,0.0,0.0,30.0,13.0,0.0,11.0,2.0,0.02,0.0,0.08,0.04,150,Espresso
Starbucks Doubleshot on Ice,Tall,Coconut,,354 mL,70.0,1.5,1.5,0.0,0.0,30.0,13.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,150,Espresso
Starbucks Doubleshot on Ice,Grande,Nonfat,,473 mL,90.0,0.0,0.0,0.0,0.0,35.0,20.0,0.0,18.0,3.0,0.04,0.0,0.08,0.0,225,Espresso
Starbucks Doubleshot on Ice,Grande,0.02,,473 mL,100.0,1.0,1.0,0.1,5.0,40.0,20.0,0.0,18.0,3.0,0.04,0.0,0.08,0.0,225,Espresso
Starbucks Doubleshot on Ice,Grande,Whole,,473 mL,110.0,2.0,1.0,0.1,5.0,35.0,20.0,0.0,18.0,3.0,0.02,0.0,0.08,0.0,225,Espresso
Starbucks Doubleshot on Ice,Grande,Soy,,473 mL,100.0,1.0,0.1,0.0,0.0,35.0,19.0,0.0,16.0,3.0,0.02,0.0,0.08,0.04,225,Espresso
Starbucks Doubleshot on Ice,Grande,Coconut,,473 mL,90.0,1.5,1.5,0.0,0.0,35.0,19.0,0.0,17.0,1.0,0.0,0.0,0.02,0.0,225,Espresso
Starbucks Doubleshot on Ice,Venti®,Nonfat,,709 mL,150.0,0.1,0.1,0.0,0.0,50.0,33.0,0.0,29.0,4.0,0.06,0.0,0.1,0.0,375,Espresso
Starbucks Doubleshot on Ice,Venti®,0.02,,709 mL,170.0,2.0,1.0,0.1,5.0,55.0,33.0,0.0,29.0,4.0,0.06,0.0,0.1,0.0,375,Espresso
Starbucks Doubleshot on Ice,Venti®,Whole,,709 mL,180.0,3.0,1.5,0.1,10.0,50.0,33.0,0.0,29.0,4.0,0.04,0.0,0.1,0.0,375,Espresso
Starbucks Doubleshot on Ice,Venti®,Soy,,709 mL,160.0,1.5,0.2,0.0,0.0,45.0,31.0,0.0,27.0,4.0,0.04,0.0,0.1,0.04,375,Espresso
Starbucks Doubleshot on Ice,Venti®,Coconut,,709 mL,150.0,2.0,2.0,0.0,0.0,50.0,32.0,0.0,28.0,2.0,0.0,0.0,0.02,0.0,375,Espresso
White Chocolate Mocha,Short,Nonfat,No Whip,236 mL,180.0,3.0,2.5,0.0,5.0,115.0,30.0,0.0,29.0,7.0,0.08,0.0,0.2,0.0,75,Espresso
White Chocolate Mocha,Short,Nonfat,Whip,236 mL,230.0,8.0,6.0,0.2,25.0,120.0,32.0,0.0,30.0,7.0,0.15,0.0,0.25,0.0,75,Espresso
White Chocolate Mocha,Short,0.02,No Whip,236 mL,200.0,6.0,3.5,0.1,15.0,120.0,30.0,0.0,29.0,7.0,0.08,0.02,0.2,0.0,75,Espresso
White Chocolate Mocha,Short,0.02,Whip,236 mL,250.0,11.0,7.0,0.2,35.0,125.0,32.0,0.0,30.0,7.0,0.15,0.02,0.25,0.0,75,Espresso
White Chocolate Mocha,Short,Whole,No Whip,236 mL,210.0,8.0,5.0,0.1,15.0,115.0,30.0,0.0,29.0,7.0,0.06,0.0,0.2,0.0,75,Espresso
White Chocolate Mocha,Short,Whole,Whip,236 mL,270.0,13.0,8.0,0.3,35.0,120.0,32.0,0.0,30.0,7.0,0.15,0.0,0.2,0.0,75,Espresso
White Chocolate Mocha,Short,Soy,No Whip,236 mL,180.0,5.0,2.5,0.0,5.0,105.0,28.0,1.0,25.0,6.0,0.06,0.0,0.2,0.08,75,Espresso
White Chocolate Mocha,Short,Soy,Whip,236 mL,230.0,10.0,6.0,0.2,20.0,110.0,29.0,1.0,26.0,6.0,0.1,0.0,0.25,0.08,75,Espresso
White Chocolate Mocha,Short,Coconut,No Whip,236 mL,180.0,6.0,5.0,0.0,5.0,115.0,28.0,0.0,27.0,3.0,0.0,0.0,0.06,0.0,75,Espresso
White Chocolate Mocha,Short,Coconut,Whip,236 mL,230.0,11.0,9.0,0.2,20.0,120.0,30.0,0.0,28.0,3.0,0.06,0.0,0.08,0.0,75,Espresso
White Chocolate Mocha,Tall,Nonfat,No Whip,354 mL,270.0,4.5,3.5,0.0,10.0,180.0,46.0,0.0,45.0,11.0,0.15,0.02,0.35,0.0,75,Espresso
White Chocolate Mocha,Tall,Nonfat,Whip,354 mL,330.0,10.0,7.0,0.2,30.0,190.0,48.0,0.0,46.0,12.0,0.2,0.02,0.35,0.0,75,Espresso
White Chocolate Mocha,Tall,0.02,No Whip,354 mL,300.0,9.0,6.0,0.1,25.0,190.0,46.0,0.0,44.0,11.0,0.15,0.02,0.35,0.0,75,Espresso
White Chocolate Mocha,Tall,0.02,Whip,354 mL,370.0,15.0,10.0,0.3,45.0,200.0,47.0,0.0,46.0,11.0,0.2,0.02,0.35,0.0,75,Espresso
White Chocolate Mocha,Tall,Whole,No Whip,354 mL,330.0,12.0,8.0,0.2,30.0,180.0,46.0,0.0,44.0,11.0,0.1,0.02,0.35,0.0,75,Espresso
White Chocolate Mocha,Tall,Whole,Whip,354 mL,390.0,18.0,12.0,0.4,50.0,190.0,47.0,0.0,46.0,11.0,0.2,0.02,0.35,0.0,75,Espresso
White Chocolate Mocha,Tall,Soy,No Whip,354 mL,280.0,8.0,4.0,0.0,5.0,170.0,41.0,1.0,38.0,10.0,0.1,0.02,0.35,0.1,75,Espresso
White Chocolate Mocha,Tall,Soy,Whip,354 mL,340.0,14.0,8.0,0.2,25.0,170.0,43.0,1.0,40.0,10.0,0.15,0.02,0.35,0.1,75,Espresso
White Chocolate Mocha,Tall,Coconut,No Whip,354 mL,270.0,10.0,9.0,0.0,5.0,180.0,42.0,0.0,41.0,4.0,0.0,0.02,0.1,0.0,75,Espresso
White Chocolate Mocha,Tall,Coconut,Whip,354 mL,330.0,16.0,12.0,0.2,25.0,180.0,44.0,0.0,43.0,4.0,0.06,0.02,0.1,0.0,75,Espresso
White Chocolate Mocha,Grande,Nonfat,No Whip,473 mL,350.0,6.0,4.5,0.0,10.0,230.0,61.0,0.0,58.0,14.0,0.2,0.02,0.45,0.0,150,Espresso
White Chocolate Mocha,Grande,Nonfat,Whip,473 mL,420.0,13.0,9.0,0.2,35.0,240.0,63.0,0.0,60.0,15.0,0.25,0.02,0.45,0.0,150,Espresso
White Chocolate Mocha,Grande,0.02,No Whip,473 mL,400.0,11.0,7.0,0.2,30.0,240.0,60.0,0.0,58.0,14.0,0.15,0.02,0.45,0.0,150,Espresso
White Chocolate Mocha,Grande,0.02,Whip,473 mL,470.0,18.0,12.0,0.4,55.0,250.0,62.0,0.0,59.0,14.0,0.25,0.02,0.45,0.0,150,Espresso
White Chocolate Mocha,Grande,Whole,No Whip,473 mL,430.0,15.0,10.0,0.3,35.0,230.0,60.0,0.0,58.0,14.0,0.15,0.02,0.4,0.0,150,Espresso
White Chocolate Mocha,Grande,Whole,Whip,473 mL,500.0,22.0,14.0,0.5,60.0,240.0,62.0,0.0,59.0,14.0,0.2,0.02,0.45,0.0,150,Espresso
White Chocolate Mocha,Grande,Soy,No Whip,473 mL,360.0,10.0,5.0,0.0,5.0,210.0,55.0,1.0,51.0,12.0,0.1,0.02,0.45,0.15,150,Espresso
White Chocolate Mocha,Grande,Soy,Whip,473 mL,430.0,17.0,10.0,0.2,30.0,220.0,57.0,1.0,52.0,13.0,0.2,0.02,0.45,0.15,150,Espresso
White Chocolate Mocha,Grande,Coconut,No Whip,473 mL,350.0,12.0,11.0,0.0,5.0,230.0,56.0,0.0,54.0,5.0,0.0,0.02,0.1,0.0,150,Espresso
White Chocolate Mocha,Grande,Coconut,Whip,473 mL,420.0,19.0,15.0,0.2,30.0,230.0,58.0,0.0,56.0,6.0,0.08,0.02,0.15,0.0,150,Espresso
White Chocolate Mocha,Venti®,Nonfat,No Whip,591 mL,440.0,7.0,6.0,0.0,15.0,300.0,77.0,0.0,74.0,18.0,0.25,0.02,0.6,0.02,150,Espresso
White Chocolate Mocha,Venti®,Nonfat,Whip,591 mL,510.0,14.0,10.0,0.2,40.0,300.0,79.0,0.0,76.0,19.0,0.3,0.02,0.6,0.02,150,Espresso
White Chocolate Mocha,Venti®,0.02,No Whip,591 mL,500.0,15.0,10.0,0.2,35.0,320.0,76.0,0.0,74.0,18.0,0.2,0.04,0.6,0.0,150,Espresso
White Chocolate Mocha,Venti®,0.02,Whip,591 mL,580.0,22.0,14.0,0.4,65.0,320.0,78.0,0.0,75.0,19.0,0.3,0.04,0.6,0.02,150,Espresso
White Chocolate Mocha,Venti®,Whole,No Whip,591 mL,550.0,20.0,13.0,0.4,45.0,300.0,76.0,0.0,74.0,18.0,0.2,0.02,0.6,0.02,150,Espresso
White Chocolate Mocha,Venti®,Whole,Whip,591 mL,620.0,27.0,17.0,0.5,70.0,310.0,78.0,0.0,75.0,18.0,0.25,0.02,0.6,0.02,150,Espresso
White Chocolate Mocha,Venti®,Soy,No Whip,591 mL,460.0,13.0,6.0,0.0,5.0,270.0,69.0,1.0,64.0,16.0,0.15,0.02,0.6,0.2,150,Espresso
White Chocolate Mocha,Venti®,Soy,Whip,591 mL,530.0,20.0,11.0,0.2,30.0,280.0,71.0,1.0,65.0,16.0,0.25,0.02,0.6,0.2,150,Espresso
White Chocolate Mocha,Venti®,Coconut,No Whip,591 mL,450.0,16.0,14.0,0.0,5.0,290.0,71.0,0.0,68.0,6.0,0.0,0.02,0.15,0.0,150,Espresso
White Chocolate Mocha,Venti®,Coconut,Whip,591 mL,520.0,23.0,18.0,0.2,30.0,300.0,73.0,0.0,70.0,7.0,0.08,0.02,0.15,0.0,150,Espresso
Iced White Chocolate Mocha,Tall,Nonfat,No Whip,354 mL,230.0,4.5,3.5,0.0,5.0,135.0,41.0,0.0,40.0,8.0,0.08,0.02,0.25,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,Nonfat,Whip,354 mL,310.0,12.0,8.0,0.2,35.0,150.0,43.0,0.0,41.0,8.0,0.15,0.02,0.25,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,0.02,No Whip,354 mL,250.0,7.0,5.0,0.1,15.0,140.0,41.0,0.0,39.0,8.0,0.08,0.02,0.25,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,0.02,Whip,354 mL,330.0,15.0,10.0,0.3,45.0,150.0,43.0,0.0,41.0,8.0,0.15,0.02,0.25,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,Whole,No Whip,354 mL,270.0,9.0,6.0,0.1,15.0,140.0,41.0,0.0,39.0,7.0,0.06,0.02,0.25,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,Whole,Whip,354 mL,350.0,17.0,11.0,0.4,45.0,150.0,43.0,0.0,41.0,8.0,0.15,0.02,0.25,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,Soy,No Whip,354 mL,240.0,6.0,3.5,0.0,5.0,130.0,38.0,1.0,36.0,7.0,0.06,0.02,0.25,0.08,75,Espresso
Iced White Chocolate Mocha,Tall,Soy,Whip,354 mL,320.0,14.0,9.0,0.2,35.0,140.0,41.0,1.0,38.0,7.0,0.15,0.02,0.25,0.08,75,Espresso
Iced White Chocolate Mocha,Tall,Coconut,No Whip,354 mL,230.0,7.0,6.0,0.0,5.0,135.0,39.0,0.0,37.0,3.0,0.0,0.02,0.1,0.0,75,Espresso
Iced White Chocolate Mocha,Tall,Coconut,Whip,354 mL,310.0,15.0,11.0,0.2,35.0,140.0,41.0,0.0,39.0,4.0,0.1,0.02,0.1,0.0,75,Espresso
Iced White Chocolate Mocha,Grande,Nonfat,No Whip,473 mL,310.0,6.0,4.5,0.0,10.0,170.0,54.0,0.0,52.0,10.0,0.1,0.02,0.3,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,Nonfat,Whip,473 mL,420.0,17.0,12.0,0.3,50.0,190.0,58.0,0.0,55.0,11.0,0.25,0.02,0.35,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,0.02,No Whip,473 mL,330.0,9.0,6.0,0.1,20.0,180.0,54.0,0.0,52.0,10.0,0.1,0.02,0.3,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,0.02,Whip,473 mL,450.0,20.0,13.0,0.4,60.0,200.0,57.0,0.0,54.0,11.0,0.2,0.02,0.3,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,Whole,No Whip,473 mL,350.0,11.0,8.0,0.2,20.0,180.0,54.0,0.0,52.0,10.0,0.08,0.02,0.3,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,Whole,Whip,473 mL,470.0,22.0,15.0,0.5,65.0,190.0,57.0,0.0,54.0,10.0,0.2,0.02,0.3,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,Soy,No Whip,473 mL,320.0,8.0,5.0,0.0,5.0,170.0,51.0,1.0,48.0,9.0,0.06,0.02,0.3,0.1,150,Espresso
Iced White Chocolate Mocha,Grande,Soy,Whip,473 mL,430.0,19.0,12.0,0.3,45.0,180.0,55.0,1.0,50.0,10.0,0.2,0.02,0.35,0.1,150,Espresso
Iced White Chocolate Mocha,Grande,Coconut,No Whip,473 mL,310.0,9.0,8.0,0.0,5.0,170.0,52.0,0.0,49.0,5.0,0.0,0.02,0.1,0.0,150,Espresso
Iced White Chocolate Mocha,Grande,Coconut,Whip,473 mL,420.0,20.0,15.0,0.3,45.0,180.0,55.0,0.0,52.0,5.0,0.15,0.02,0.15,0.0,150,Espresso
Iced White Chocolate Mocha,Venti®,Nonfat,No Whip,709 mL,450.0,9.0,7.0,0.0,10.0,260.0,81.0,0.0,77.0,14.0,0.15,0.02,0.45,0.0,225,Espresso
Iced White Chocolate Mocha,Venti®,Nonfat,Whip,709 mL,570.0,20.0,14.0,0.3,55.0,270.0,84.0,0.0,80.0,15.0,0.25,0.02,0.45,0.02,225,Espresso
Iced White Chocolate Mocha,Venti®,0.02,No Whip,709 mL,490.0,13.0,9.0,0.1,25.0,270.0,80.0,0.0,77.0,14.0,0.15,0.04,0.45,0.0,225,Espresso
Iced White Chocolate Mocha,Venti®,0.02,Whip,709 mL,600.0,24.0,16.0,0.5,65.0,280.0,84.0,0.0,79.0,15.0,0.25,0.04,0.45,0.0,225,Espresso
Iced White Chocolate Mocha,Venti®,Whole,No Whip,709 mL,520.0,16.0,11.0,0.2,30.0,260.0,80.0,0.0,77.0,14.0,0.1,0.02,0.4,0.0,225,Espresso
Iced White Chocolate Mocha,Venti®,Whole,Whip,709 mL,630.0,27.0,18.0,0.5,70.0,270.0,84.0,0.0,79.0,15.0,0.25,0.02,0.45,0.02,225,Espresso
Iced White Chocolate Mocha,Venti®,Soy,No Whip,709 mL,470.0,12.0,7.0,0.0,10.0,250.0,77.0,1.0,71.0,13.0,0.1,0.02,0.45,0.1,225,Espresso
Iced White Chocolate Mocha,Venti®,Soy,Whip,709 mL,580.0,23.0,14.0,0.3,50.0,260.0,80.0,1.0,74.0,14.0,0.2,0.02,0.45,0.1,225,Espresso
Iced White Chocolate Mocha,Venti®,Coconut,No Whip,709 mL,450.0,13.0,12.0,0.0,10.0,250.0,77.0,0.0,73.0,7.0,0.0,0.02,0.2,0.0,225,Espresso
